seed,obs_num,plan_num,arrival_time,char_time,Spec,Name,dist,luminosity,comp0,Mp
910370693,395,1,469.6573410855524,2.224814648224308,G0V,HIP 84862,14.33,1.3,0.5979335983679318,2.0520263238135747
910370693,430,1,540.714138472615,12.96477958995955,G8/K0V,HIP 101997,14.38,0.56,0.7458820358871124,1.0401146153378629
910370693,471,1,653.0210818672643,6.478378501710351,G2V,HIP 15371,12.03,1.03,0.7199485127956713,1.0220907059718602
910370693,479,1,682.5205226444731,0.3959460342749557,G5V,HIP 15457,9.14,0.88,0.7579666656021945,2.4520691828258814
910370693,485,1,692.657835747559,4.312472418838468,K0V,HIP 8362,10.07,0.55,0.7968590109179959,0.6554867519638701
910370693,487,1,702.3182209171063,0.6341668542654215,K0V,HIP 88601 A,5.1,0.68,0.8047020520552819,0.47543686645389605
910370693,521,1,794.6932706225599,4.371262036911445,K0V,HIP 8362,10.07,0.55,0.7968590109179959,0.6554867519638701
910370693,525,1,812.6139643718717,21.71900449136984,G5V,HIP 102040,20.95,1.05,0.6439285953157625,2.5275996147171833
910370693,542,1,898.5017390408949,5.2271675004686795,K0V,HIP 8362,10.07,0.55,0.7968590109179959,0.6554867519638701
910370693,568,1,983.2285002395771,3.185915529216678,G0V,HIP 12653,17.17,1.78,0.42266766556522894,1.978290283861801
910370693,646,1,1262.1832841709502,23.018777204167097,G5V,HIP 57507,17.47,0.73,0.7013484942248489,2.0645749741623223
910370693,648,1,1309.639301096372,3.836714142785523,G0V,HIP 14632,10.54,2.36,0.302210737929403,1.6924694878827993
910370693,660,1,1358.2859891024077,45.52753780534076,G8V,HIP 39157,16.77,0.45,0.6460589066489334,1.7735383110190714
910370693,662,1,1453.4336343030004,8.761058235500979,K3V,HIP 46580,12.91,0.27,0.6719753892938238,2.4394226741643505
910370693,664,1,1476.0010551002506,21.853740494102713,G8V,HIP 39157,16.77,0.45,0.6460589066489334,1.7735383110190714
910370693,678,1,1566.0966791525993,8.550291920141717,K3V,HIP 46580,12.91,0.27,0.6719753892938238,2.4394226741643505
910370693,679,1,1583.6812629928827,25.99518107223919,G8V,HIP 39157,16.77,0.45,0.6460589066489334,1.7735383110190714
910370693,696,1,1700.7574010700268,11.782945510836798,G2V,HIP 78459,17.24,1.83,0.40845200422393196,0.5467654394707913
910370693,697,1,1724.8072920917002,44.24078488894021,G8V,HIP 39157,16.77,0.45,0.6460589066489334,1.7735383110190714
910370693,699,1,1814.6826869634478,2.0052112975505323,F7V,HIP 12777,11.13,2.42,0.2889926399373875,1.6840461098000492
911031869,91,1,66.82114388224655,0.12551657837804686,K7.0V,HIP 49908,4.87,0.11,0.8878642320379178,0.8718536859978773
911031869,91,2,66.82114388224655,0.12551657837804686,K7.0V,HIP 49908,4.87,0.11,0.8878642320379178,2.080480236394394
911031869,124,1,96.25758760147626,1.0080680796983836,M1.0V,HIP 25878,5.68,0.07,0.7797255389561716,0.6390311776171588
911031869,233,1,203.92481036886085,1.9968816870045643,K1V,HIP 3765,7.45,0.3,0.850381810227275,1.5825160885106377
911031869,233,2,203.92481036886085,1.9968816870045643,K1V,HIP 3765,7.45,0.3,0.850381810227275,1.1308102506406805
911031869,247,1,224.81730378661257,12.008452719072205,K2V,HIP 42808,11.14,0.32,0.7810455789471432,0.4170972032078988
911031869,247,2,224.81730378661257,12.008452719072205,K2V,HIP 42808,11.14,0.32,0.7810455789471432,1.4119593929969882
911031869,292,1,303.0027356890684,0.06630788264245348,G8.5V,HIP 8102,3.65,0.52,0.8376809142722498,1.9709698487503977
911031869,317,1,343.68540588922014,0.08405035591925278,G2.0V,HIP 71683,1.34,1.61,0.5133428163598976,2.2758049700556984
911031869,320,1,345.85338938142064,2.449726390604412,K4VP,HIP 113283,7.61,0.2,0.8411848902343125,1.2299450399174554
911031869,372,1,456.8673397629562,1.2145731704413865,K1V,HIP 81300,9.75,0.47,0.8087245532398495,1.5610348052423282
911031869,401,1,516.4888095203098,11.659138978802984,G5V,HIP 57507,17.47,0.73,0.7013484942248489,1.508326359734345
911031869,442,1,625.9840732538048,4.879510879454603,M1.5V,HIP 113296,6.83,0.06,0.5485550749503166,0.6734486381543807
911031869,450,1,652.5541587224752,4.71498301365171,M1.5V,HIP 113296,6.83,0.06,0.5485550749503166,0.6734486381543807
911031869,459,1,683.5508105896545,4.383671748699597,M1.5V,HIP 113296,6.83,0.06,0.5485550749503166,0.6734486381543807
911031869,467,1,711.0206040035482,4.704004133749369,M1.5V,HIP 113296,6.83,0.06,0.5485550749503166,0.6734486381543807
911031869,469,1,721.6100745885224,1.5272268058312126,F7V,HIP 27072,8.93,2.51,0.27543588449956374,1.0765150076808494
911031869,475,1,737.8935059616567,5.606374759288847,M1.5V,HIP 113296,6.83,0.06,0.5485550749503166,0.6734486381543807
911031869,483,1,767.1760342625553,8.781977746126087,M1.5V,HIP 113296,6.83,0.06,0.5485550749503166,0.6734486381543807
911031869,490,1,798.4749473336101,37.57552402681761,K3/4V,HIP 98698,12.86,0.23,0.5959983908846572,0.8806743743752772
911031869,491,1,874.1099953872454,6.885351879731268,M1.5V,HIP 113296,6.83,0.06,0.5485550749503166,0.6734486381543807
911031869,498,1,903.7187912356944,5.161599819505489,M1.5V,HIP 113296,6.83,0.06,0.5485550749503166,0.6734486381543807
911031869,499,1,914.5259908747055,13.165052738964125,K3/4V,HIP 98698,12.86,0.23,0.5959983908846572,0.8806743743752772
